grad_diff_norm,param_update_norm,next_grad_norm
5.2928924560546875e-05,0.0361328125,5.2928924560546875e-05
7.867813110351562e-05,0.02734375,6.008148193359375e-05
9.679794311523438e-05,0.0230712890625,7.62939453125e-05
0.00010585784912109375,0.0201416015625,7.200241088867188e-05
8.392333984375e-05,0.0174560546875,4.363059997558594e-05
0.000774383544921875,0.020263671875,0.00077056884765625
0.000774383544921875,0.0179443359375,7.772445678710938e-05
9.918212890625e-05,0.0159912109375,6.246566772460938e-05
9.059906005859375e-05,0.0145263671875,6.723403930664062e-05
7.867813110351562e-05,0.0130615234375,4.172325134277344e-05
0.00011014938354492188,0.01239013671875,0.00010251998901367188
0.0001506805419921875,0.01190185546875,0.0001125335693359375
0.0001239776611328125,0.01092529296875,4.839897155761719e-05
0.00012302398681640625,0.0106201171875,0.00011205673217773438
0.0001239776611328125,0.00982666015625,5.221366882324219e-05
0.00010061264038085938,0.00946044921875,8.678436279296875e-05
9.584426879882812e-05,0.00872802734375,4.1484832763671875e-05
9.965896606445312e-05,0.00872802734375,9.107589721679688e-05
0.00013446807861328125,0.00872802734375,9.870529174804688e-05
0.00010728836059570312,0.00811767578125,4.267692565917969e-05
6.771087646484375e-05,0.00762939453125,5.2928924560546875e-05
9.965896606445312e-05,0.0076904296875,8.440017700195312e-05
9.202957153320312e-05,0.007110595703125,3.314018249511719e-05
7.104873657226562e-05,0.006927490234375,6.341934204101562e-05
0.0001430511474609375,0.0078125,0.00012969970703125
0.0001659393310546875,0.00799560546875,0.00010061264038085938
0.00014400482177734375,0.00823974609375,0.0001068115234375
0.00011587142944335938,0.007720947265625,4.935264587402344e-05
0.000728607177734375,0.01416015625,0.000728607177734375
0.000728607177734375,0.01300048828125,5.3882598876953125e-05
