grad_diff_norm,param_update_norm,next_grad_norm
0.000255584716796875,0.0400390625,0.000255584716796875
0.0003566741943359375,0.0294189453125,0.0002613067626953125
0.00037384033203125,0.024658203125,0.0002803802490234375
0.0003814697265625,0.0218505859375,0.000274658203125
0.0003376007080078125,0.0191650390625,0.0002040863037109375
0.000431060791015625,0.0185546875,0.000377655029296875
0.00045013427734375,0.0169677734375,0.000255584716796875
0.0004024505615234375,0.016357421875,0.00030517578125
0.0004558563232421875,0.01611328125,0.0003528594970703125
0.0004291534423828125,0.01544189453125,0.0002574920654296875
0.00046539306640625,0.01519775390625,0.0003833770751953125
0.000415802001953125,0.01434326171875,0.00018215179443359375
0.0002498626708984375,0.013427734375,0.0001735687255859375
0.0002727508544921875,0.01300048828125,0.00021457672119140625
0.0003643035888671875,0.012939453125,0.0002956390380859375
0.000469207763671875,0.0130615234375,0.0003662109375
0.0004253387451171875,0.01263427734375,0.00023365020751953125
0.0003757476806640625,0.012451171875,0.00029754638671875
0.000545501708984375,0.01318359375,0.0004482269287109375
0.0004711151123046875,0.01324462890625,0.0003147125244140625
0.000518798828125,0.01287841796875,0.0004062652587890625
0.000576019287109375,0.01361083984375,0.0004291534423828125
0.0004730224609375,0.01361083984375,0.00026702880859375
0.0003490447998046875,0.01361083984375,0.0002880096435546875
0.000522613525390625,0.01434326171875,0.0004711151123046875
0.0005950927734375,0.01470947265625,0.00043487548828125
0.00057220458984375,0.01458740234375,0.0003948211669921875
0.00051116943359375,0.01434326171875,0.0003490447998046875
0.00055694580078125,0.01483154296875,0.0004825592041015625
0.000705718994140625,0.0162353515625,0.0005950927734375
