grad_diff_norm,param_update_norm,next_grad_norm
4.9591064453125e-05,0.034912109375,4.9591064453125e-05
7.486343383789062e-05,0.0264892578125,5.745887756347656e-05
0.00010061264038085938,0.0225830078125,8.344650268554688e-05
0.00010538101196289062,0.019775390625,6.246566772460938e-05
7.104873657226562e-05,0.0172119140625,3.457069396972656e-05
0.0004425048828125,0.019287109375,0.0004405975341796875
0.000446319580078125,0.0172119140625,7.772445678710938e-05
9.107589721679688e-05,0.015380859375,4.649162292480469e-05
6.198883056640625e-05,0.01385498046875,4.1961669921875e-05
6.103515625e-05,0.01263427734375,4.410743713378906e-05
0.0001125335693359375,0.012451171875,0.000102996826171875
0.00014495849609375,0.01226806640625,0.00010251998901367188
0.00011539459228515625,0.01129150390625,5.316734313964844e-05
0.0002307891845703125,0.012451171875,0.000225067138671875
0.0002288818359375,0.01141357421875,4.1484832763671875e-05
0.0001068115234375,0.010986328125,9.870529174804688e-05
0.00010251998901367188,0.010009765625,2.777576446533203e-05
0.000125885009765625,0.01031494140625,0.0001220703125
0.00015163421630859375,0.010009765625,8.821487426757812e-05
9.679794311523438e-05,0.00927734375,3.9577484130859375e-05
6.29425048828125e-05,0.00872802734375,4.887580871582031e-05
6.079673767089844e-05,0.00811767578125,3.6716461181640625e-05
4.38690185546875e-05,0.0074462890625,2.4318695068359375e-05
6.0558319091796875e-05,0.00726318359375,5.602836608886719e-05
9.107589721679688e-05,0.007415771484375,7.104873657226562e-05
0.00013256072998046875,0.00811767578125,0.00011157989501953125
0.00016021728515625,0.00860595703125,0.00011444091796875
0.00011920928955078125,0.00799560546875,3.337860107421875e-05
0.00049591064453125,0.01318359375,0.000492095947265625
0.00049591064453125,0.01214599609375,5.2928924560546875e-05
