grad_diff_norm,param_update_norm,next_grad_norm
9.909272193908691e-07,0.0030975341796875,9.909272193908691e-07
2.5331974029541016e-06,0.00555419921875,2.3096799850463867e-06
3.293156623840332e-06,0.005859375,2.4139881134033203e-06
2.9206275939941406e-06,0.00506591796875,1.7434358596801758e-06
1.7404556274414062e-05,0.01116943359375,1.728534698486328e-05
1.7881393432617188e-05,0.0101318359375,4.708766937255859e-06
5.5730342864990234e-06,0.0087890625,2.8759241104125977e-06
3.814697265625e-06,0.007598876953125,2.518296241760254e-06
4.649162292480469e-06,0.0069580078125,4.0531158447265625e-06
7.241964340209961e-06,0.00689697265625,6.079673767089844e-06
1.0609626770019531e-05,0.0074462890625,8.881092071533203e-06
9.834766387939453e-06,0.00665283203125,3.725290298461914e-06
1.5020370483398438e-05,0.00811767578125,1.4185905456542969e-05
1.5079975128173828e-05,0.0072021484375,4.738569259643555e-06
9.298324584960938e-06,0.006988525390625,7.867813110351562e-06
8.225440979003906e-06,0.006072998046875,2.250075340270996e-06
1.0132789611816406e-05,0.0068359375,9.834766387939453e-06
1.2695789337158203e-05,0.006744384765625,8.106231689453125e-06
8.940696716308594e-06,0.005950927734375,3.6209821701049805e-06
5.155801773071289e-06,0.005340576171875,3.680586814880371e-06
5.453824996948242e-06,0.004913330078125,4.0531158447265625e-06
5.304813385009766e-06,0.004547119140625,3.516674041748047e-06
7.599592208862305e-06,0.004669189453125,6.765127182006836e-06
1.055002212524414e-05,0.005096435546875,8.165836334228516e-06
1.5497207641601562e-05,0.00653076171875,1.3649463653564453e-05
2.002716064453125e-05,0.00775146484375,1.519918441772461e-05
1.5735626220703125e-05,0.0069580078125,4.380941390991211e-06
4.267692565917969e-05,0.0120849609375,4.2438507080078125e-05
4.267692565917969e-05,0.01055908203125,6.467103958129883e-06
